thinking,She is thinking about her homework.,pensando,Ela está pensando na tarefa.,[sound:1707_thinking.mp3]
possibly,We can possibly go to the park.,possivelmente,Podemos possivelmente ir ao parque.,[sound:1708_possibly.mp3]
trend,This color is a new trend.,tendência,Esta cor é uma nova tendência.,[sound:1709_trend.mp3]
visitor,The visitor came from another city.,visitante,O visitante veio de outra cidade.,[sound:1710_visitor.mp3]
loan,He got a loan from the bank.,empréstimo,Ele pegou um empréstimo no banco.,[sound:1711_loan.mp3]
currently,She is currently reading a book.,atualmente,Ela está atualmente lendo um livro.,[sound:1712_currently.mp3]
comfortable,This sofa is very comfortable.,confortável,Este sofá é muito confortável.,[sound:1713_comfortable.mp3]
investor,The investor put money in the company.,investidor,O investidor colocou dinheiro na empresa.,[sound:1714_investor.mp3]
but,I like cats but not dogs.,mas,Eu gosto de gatos mas não de cachorros.,[sound:1715_but.mp3]
profit,The shop made a big profit.,lucro,A loja teve um grande lucro.,[sound:1716_profit.mp3]
angry,He was angry after the game.,irritado,Ele ficou irritado depois do jogo.,[sound:1717_angry.mp3]
crew,The crew worked on the ship.,tripulação,A tripulação trabalhou no navio.,[sound:1718_crew.mp3]
deep,The lake is very deep.,fundo,O lago é muito fundo.,[sound:1719_deep.mp3]
accident,There was an accident on the road.,acidente,Houve um acidente na estrada.,[sound:1720_accident.mp3]
male,The male lion is very strong.,macho,O leão macho é muito forte.,[sound:1721_male.mp3]
meal,We had a great meal together.,refeição,Tivemos uma ótima refeição juntos.,[sound:1722_meal.mp3]
hearing,The doctor checked her hearing today.,audição,O médico verificou sua audição hoje.,[sound:1723_hearing.mp3]
traffic,There is a lot of traffic today.,trânsito,Há muito trânsito hoje.,[sound:1724_traffic.mp3]
muscle,He hurt a muscle during practice.,músculo,Ele machucou um músculo durante o treino.,[sound:1725_muscle.mp3]
notion,She had no notion of the answer.,noção,Ela não tinha noção da resposta.,[sound:1726_notion.mp3]
to capture,They want to capture the moment.,capturar,Eles querem capturar o momento.,[sound:1727_to_capture.mp3]
to prefer,I prefer juice over soda.,preferir,Eu prefiro suco a refrigerante.,[sound:1728_to_prefer.mp3]
truly,She is truly a great friend.,verdadeiramente,Ela é verdadeiramente uma grande amiga.,[sound:1729_truly.mp3]
earth,The earth moves around the sun.,terra,A terra se move ao redor do sol.,[sound:1730_earth.mp3]
Japanese,She is learning Japanese at school.,japonês,Ela está aprendendo japonês na escola.,[sound:1731_japanese.mp3]
chest,He felt pain in his chest.,peito,Ele sentiu dor no peito.,[sound:1732_chest.mp3]
to search,Let us search for the answer.,pesquisar,Vamos pesquisar a resposta.,[sound:1733_to_search.mp3]
thick,This book is very thick.,grosso,Este livro é muito grosso.,[sound:1734_thick.mp3]
cash,He paid with cash at the store.,dinheiro,Ele pagou com dinheiro na loja.,[sound:1735_cash.mp3]
museum,We visited the museum on Friday.,museu,Visitamos o museu na sexta-feira.,[sound:1736_museum.mp3]
beauty,The beauty of the forest is amazing.,beleza,A beleza da floresta é incrível.,[sound:1737_beauty.mp3]
emergency,Call for help in an emergency.,emergência,Peça ajuda em uma emergência.,[sound:1738_emergency.mp3]
unique,Every person has a unique story.,único,Cada pessoa tem uma história única.,[sound:1739_unique.mp3]
to feature,The show will feature a new singer.,apresentar,O show vai apresentar um novo cantor.,[sound:1740_to_feature.mp3]
internal,The internal parts of the clock are small.,interno,As partes internas do relógio são pequenas.,[sound:1741_internal.mp3]
ethnic,The festival had ethnic food and music.,étnico,O festival teve comida e música étnica.,[sound:1742_ethnic.mp3]
to link,You can link the two ideas together.,ligar,Você pode ligar as duas ideias.,[sound:1743_to_link.mp3]
stress,Too much work can cause stress.,estresse,Muito trabalho pode causar estresse.,[sound:1744_stress.mp3]
content,She is content with her grade.,satisfeita,Ela está satisfeita com sua nota.,[sound:1745_content.mp3]
to select,Please select your favorite color.,selecionar,Por favor selecione sua cor favorita.,[sound:1746_to_select.mp3]
root,The root of the tree is strong.,raiz,A raiz da árvore é forte.,[sound:1747_root.mp3]
nose,She has a small nose.,nariz,Ela tem um nariz pequeno.,[sound:1748_nose.mp3]
to declare,He had to declare his name.,declarar,Ele teve que declarar seu nome.,[sound:1749_to_declare.mp3]
outside,The children are playing outside.,fora,As crianças estão brincando fora.,[sound:1750_outside.mp3]
to appreciate,I appreciate your help today.,apreciar,Eu aprecio sua ajuda hoje.,[sound:1751_to_appreciate.mp3]
actual,The actual answer is different.,real,A resposta real é diferente.,[sound:1752_actual.mp3]
bottle,She drinks water from a bottle.,garrafa,Ela bebe água de uma garrafa.,[sound:1753_bottle.mp3]
hardly,He can hardly see the board.,mal,Ele mal consegue ver o quadro.,[sound:1754_hardly.mp3]
setting,The setting of the story is a forest.,cenário,O cenário da história é uma floresta.,[sound:1755_setting.mp3]
to launch,They will launch a new game today.,lançar,Eles vão lançar um novo jogo hoje.,[sound:1756_to_launch.mp3]
dress,She wore a blue dress to the party.,vestido,Ela usou um vestido azul na festa.,[sound:1757_dress.mp3]
file,Please save the file on your computer.,arquivo,Por favor salve o arquivo no seu computador.,[sound:1758_file.mp3]
sick,He stayed home because he felt sick.,doente,Ele ficou em casa porque se sentiu doente.,[sound:1759_sick.mp3]
outcome,The outcome of the game was a surprise.,resultado,O resultado do jogo foi uma surpresa.,[sound:1760_outcome.mp3]
ad,I saw an ad for a new toy.,anúncio,Eu vi um anúncio de um brinquedo novo.,[sound:1761_ad.mp3]
to defend,A good friend will defend you.,defender,Um bom amigo vai te defender.,[sound:1762_to_defend.mp3]
to matter,Your feelings matter a lot.,importar,Seus sentimentos importam muito.,[sound:1763_to_matter.mp3]
to judge,It is not fair to judge others.,julgar,Não é justo julgar os outros.,[sound:1764_to_judge.mp3]
duty,It is your duty to be honest.,dever,É seu dever ser honesto.,[sound:1765_duty.mp3]
sheet,She put a clean sheet on the bed.,lençol,Ela colocou um lençol limpo na cama.,[sound:1766_sheet.mp3]
ought,You ought to study for the test.,dever,Você deve estudar para a prova.,[sound:1767_ought.mp3]
to ensure,Lock the door to ensure your safety.,garantir,Tranche a porta para garantir sua segurança.,[sound:1768_to_ensure.mp3]
Catholic,She goes to a Catholic school.,católico,Ela estuda em uma escola católica.,[sound:1769_catholic.mp3]
extremely,The weather is extremely cold today.,extremamente,O tempo está extremamente frio hoje.,[sound:1770_extremely.mp3]
extent,To some extent he is right.,extensão,Até certa extensão ele está certo.,[sound:1771_extent.mp3]
component,This is an important component of the machine.,componente,Este é um componente importante da máquina.,[sound:1772_component.mp3]
to mix,Mix the flour and the eggs together.,misturar,Misture a farinha e os ovos juntos.,[sound:1773_to_mix.mp3]
long-term,Exercise has long-term benefits for your health.,longo prazo,Exercício tem benefícios a longo prazo para a saúde.,[sound:1774_long-term.mp3]
slow,The turtle is very slow.,lento,A tartaruga é muito lenta.,[sound:1775_slow.mp3]
contrast,The contrast between day and night is clear.,contraste,O contraste entre o dia e a noite é claro.,[sound:1776_contrast.mp3]
zone,Do not enter the danger zone.,zona,Não entre na zona de perigo.,[sound:1777_zone.mp3]
to wake,I wake up early every morning.,acordar,Eu acordo cedo toda manhã.,[sound:1778_to_wake.mp3]
to challenge,She likes to challenge herself every day.,desafiar,Ela gosta de se desafiar todos os dias.,[sound:1779_to_challenge.mp3]
airport,We arrived at the airport very early.,aeroporto,Chegamos ao aeroporto muito cedo.,[sound:1780_airport.mp3]
chief,The chief of the team made the decision.,chefe,O chefe da equipe tomou a decisão.,[sound:1781_chief.mp3]
brown,The dog has brown fur.,marrom,O cachorro tem pelo marrom.,[sound:1782_brown.mp3]
standard,The standard of the work was very high.,padrão,O padrão do trabalho era muito alto.,[sound:1783_standard.mp3]
shirt,He wore a white shirt to school.,camisa,Ele usou uma camisa branca na escola.,[sound:1784_shirt.mp3]
pilot,The pilot landed the plane safely.,piloto,O piloto pousou o avião com segurança.,[sound:1785_pilot.mp3]
to warn,Mom warned me about the hot stove.,avisar,Mamãe me avisou sobre o fogão quente.,[sound:1786_to_warn.mp3]
ultimately,Ultimately she chose the red dress.,finalmente,Finalmente ela escolheu o vestido vermelho.,[sound:1787_ultimately.mp3]
cat,My cat sleeps on the sofa.,gato,Meu gato dorme no sofá.,[sound:1788_cat.mp3]
contribution,His contribution to the project was great.,contribuição,Sua contribuição para o projeto foi ótima.,[sound:1789_contribution.mp3]
capacity,The stadium has a large capacity.,capacidade,O estádio tem uma grande capacidade.,[sound:1790_capacity.mp3]
ourselves,We made the cake ourselves.,nós mesmos,Nós mesmos fizemos o bolo.,[sound:1791_ourselves.mp3]
estate,The family owns a large estate.,propriedade,A família possui uma grande propriedade.,[sound:1792_estate.mp3]
guide,The guide showed us the museum.,guia,O guia nos mostrou o museu.,[sound:1793_guide.mp3]
circumstance,In this circumstance you must be careful.,circunstância,Nesta circunstância você deve ter cuidado.,[sound:1794_circumstance.mp3]
snow,The children played in the snow.,neve,As crianças brincaram na neve.,[sound:1795_snow.mp3]
English,She speaks English very well.,inglês,Ela fala inglês muito bem.,[sound:1796_english.mp3]
politician,The politician gave a speech to the crowd.,político,O político fez um discurso para a multidão.,[sound:1797_politician.mp3]
to steal,It is wrong to steal from others.,roubar,É errado roubar dos outros.,[sound:1798_to_steal.mp3]
to pursue,He wants to pursue his dream of singing.,perseguir,Ele quer perseguir seu sonho de cantar.,[sound:1799_to_pursue.mp3]
to slip,Be careful not to slip on the ice.,escorregar,Cuidado para não escorregar no gelo.,[sound:1800_to_slip.mp3]
percentage,A large percentage of students passed the test.,porcentagem,Uma grande porcentagem de alunos passou na prova.,[sound:1801_percentage.mp3]
meat,I like to eat meat for lunch.,carne,Eu gosto de comer carne no almoço.,[sound:1802_meat.mp3]
funny,That clown is very funny.,engraçado,Aquele palhaço é muito engraçado.,[sound:1803_funny.mp3]
neither,I like neither cats nor dogs.,nenhum dos dois,Eu não gosto nem de gatos nem de cachorros.,[sound:1804_neither.mp3]
soil,Plants grow in the soil.,solo,As plantas crescem no solo.,[sound:1805_soil.mp3]
to influence,Good books can influence your life.,influenciar,Bons livros podem influenciar sua vida.,[sound:1806_to_influence.mp3]
surgery,The doctor performed a long surgery.,cirurgia,O médico realizou uma longa cirurgia.,[sound:1807_surgery.mp3]
correct,Your answer is correct.,correto,Sua resposta está correta.,[sound:1808_correct.mp3]
Jewish,She celebrates Jewish holidays with family.,judeu,Ela celebra feriados judeus com a família.,[sound:1809_jewish.mp3]
to blame,Do not blame others for your mistakes.,culpar,Não culpe os outros pelos seus erros.,[sound:1810_to_blame.mp3]
to estimate,Can you estimate how many apples are here?,estimar,Você consegue estimar quantas maçãs há aqui?,[sound:1811_to_estimate.mp3]
due,The homework is due tomorrow.,devido,A lição de casa deve ser entregue amanhã.,[sound:1812_due.mp3]
basketball,He plays basketball every Saturday.,basquete,Ele joga basquete todo sábado.,[sound:1813_basketball.mp3]
late,She arrived late to school.,atrasado,Ela chegou atrasada à escola.,[sound:1814_late.mp3]
golf,My grandfather loves to play golf.,golfe,Meu avô adora jogar golfe.,[sound:1815_golf.mp3]
to investigate,The police will investigate the case.,investigar,A polícia vai investigar o caso.,[sound:1816_to_investigate.mp3]
crazy,That idea sounds a little crazy.,louco,Essa ideia parece um pouco louca.,[sound:1817_crazy.mp3]
significantly,Her grades improved significantly this year.,significativamente,Suas notas melhoraram significativamente este ano.,[sound:1818_significantly.mp3]
chain,The dog is on a chain.,corrente,O cachorro está preso a uma corrente.,[sound:1819_chain.mp3]
address,What is your home address?,endereço,Qual é o seu endereço de casa?,[sound:1820_address.mp3]
branch,A bird sat on the branch.,galho,Um pássaro pousou no galho.,[sound:1821_branch.mp3]
combination,That is a great combination of colors.,combinação,Essa é uma ótima combinação de cores.,[sound:1822_combination.mp3]
just,I just finished my homework.,acabei de,Eu acabei de terminar minha lição de casa.,[sound:1823_just.mp3]
frequently,She frequently reads books before bed.,frequentemente,Ela frequentemente lê livros antes de dormir.,[sound:1824_frequently.mp3]
governor,The governor spoke to the students.,governador,O governador falou com os estudantes.,[sound:1825_governor.mp3]
relief,It was a relief to find my bag.,alívio,Foi um alívio encontrar minha bolsa.,[sound:1826_relief.mp3]
user,Each user needs a password.,usuário,Cada usuário precisa de uma senha.,[sound:1827_user.mp3]
dad,My dad makes great pancakes.,pai,Meu pai faz panquecas deliciosas.,[sound:1828_dad.mp3]
to kick,He tried to kick the ball hard.,chutar,Ele tentou chutar a bola com força.,[sound:1829_to_kick.mp3]
part,This is the best part of the movie.,parte,Esta é a melhor parte do filme.,[sound:1830_part.mp3]
manner,Please speak in a polite manner.,maneira,Por favor fale de maneira educada.,[sound:1831_manner.mp3]
ancient,We studied ancient civilizations in class.,antigo,Nós estudamos civilizações antigas na aula.,[sound:1832_ancient.mp3]
silence,The teacher asked for silence.,silêncio,A professora pediu silêncio.,[sound:1833_silence.mp3]
rating,This movie has a high rating.,classificação,Este filme tem uma classificação alta.,[sound:1834_rating.mp3]
golden,The golden sun set over the hills.,dourado,O sol dourado se pôs sobre as colinas.,[sound:1835_golden.mp3]
motion,The motion of the waves was calming.,movimento,O movimento das ondas era tranquilizante.,[sound:1836_motion.mp3]
German,She is learning the German language.,alemão,Ela está aprendendo o idioma alemão.,[sound:1837_german.mp3]
