"to dismiss"|"The judge dismissed the case due to lack of evidence."|"A judge in a courtroom waving a gavel and closing a folder marked case dismissed, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to display"|"The museum displays ancient artifacts from Egypt."|"A museum room with glass cases showing Egyptian vases and golden artifacts on pedestals, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to dissolve"|"Dissolve the sugar in warm water."|"A hand stirring a spoon in a glass of warm water with sugar granules disappearing into it, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to distinguish"|"Can you distinguish between the two flavors?"|"A person tasting two different colored ice cream scoops with a thoughtful expression, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to distract"|"Loud music distracts me when I'm working."|"A person trying to study at a desk while loud music notes float from a speaker nearby, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to distribute"|"The volunteers distributed food to the families."|"Smiling volunteers handing boxes of food to families lined up outside on a sunny day, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to disturb"|"Please don't disturb me while I'm on the call."|"A person on a phone call holding up a hand to stop someone from entering their room, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to divide"|"Divide the pizza into eight equal slices."|"Two hands using a pizza cutter to slice a round pizza into eight equal pieces, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to divorce"|"They divorced after fifteen years of marriage."|"A man and woman standing apart with a torn wedding photo between them on a table, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to do"|"I do the dishes every night after dinner."|"A person washing plates and glasses at a kitchen sink after a dinner meal, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to document"|"Make sure you document every step of the process."|"A person writing detailed notes on a clipboard beside a step-by-step diagram on the wall, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to dominate"|"That team dominated the entire championship."|"A soccer team celebrating with a large trophy while all other teams stand far behind them, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to donate"|"She donates a portion of her salary to charity every month."|"A smiling woman dropping money into a charity donation box on a bright sunny street, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to double"|"They doubled their revenue in just one year."|"A bar chart on a board showing one bar growing to exactly twice its original height, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to doubt"|"I doubt he'll show up on time."|"A person looking at a clock with arms crossed and a skeptical expression on their face, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to draft"|"She spent the afternoon drafting her resignation letter."|"A woman sitting at a desk writing a letter with a pen, papers around her, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to drag"|"He dragged the heavy box across the floor."|"A boy straining to drag a large brown box across a wooden floor, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to drain"|"Drain the pasta before adding the sauce."|"A person pouring steaming pasta into a colander over a sink, water draining out, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
