"to smell"|"Something smells really good in here."|"A person leaning forward with eyes closed sniffing delicious steam rising from a pot on the stove, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to smile"|"She smiled when she saw the gift."|"A woman with a big bright smile holding a wrapped gift box with a bow, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to smoke"|"He used to smoke a pack a day."|"A man holding a cigarette with a full pack of cigarettes on the table beside him, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to snap"|"The branch snapped under his weight."|"A heavy man standing on a tree branch as it cracks and breaks in the middle, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to sneak"|"He sneaked out of the house at night."|"A boy tiptoeing quietly out a door under a dark starry night sky, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to soak"|"Soak the beans in water overnight."|"A bowl full of beans submerged in water sitting on a kitchen counter at night, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to soar"|"The eagle soared above the mountains."|"A large eagle gliding with wings spread wide high above snowy mountain peaks, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to soften"|"Add butter to soften the dough."|"A person pressing a stick of butter into a ball of dough on a floured kitchen counter, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to solve"|"We need to solve this problem today."|"Two people at a whiteboard covered in equations pointing at a solution written in bright marker, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to sort"|"Can you sort these files by date?"|"A person arranging a pile of colorful folders into a neat ordered row on a desk, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to sound"|"That sounds like a great idea."|"Two friends talking with one gesturing enthusiastically while the other listens with a big smile, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to spare"|"Can you spare a few minutes?"|"A person checking their wristwatch while a friend nearby waits with a hopeful expression, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to spark"|"The speech sparked a huge debate."|"A person speaking at a podium while a crowd around them argues loudly with raised hands and speech bubbles, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to speak"|"She speaks three languages fluently."|"A confident woman with three speech bubbles showing different language flags floating around her head, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to specialize"|"He specializes in sports medicine."|"A doctor in a white coat examining an athletes knee in a clinic with sports equipment on the walls, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to specify"|"Please specify your preferred delivery time."|"A person pointing at a clock on a form with delivery time options listed, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to speculate"|"Experts are speculating about the cause."|"A group of scientists with question marks above their heads gathered around a mysterious object, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to speed"|"The car sped through the intersection."|"A red car zooming fast through a street intersection with motion blur lines, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to spell"|"How do you spell your last name?"|"A person standing at a counter carefully spelling out letters of their name to a receptionist, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to spend"|"I spend too much money on coffee."|"A person handing coins and bills to a barista surrounded by many empty coffee cups, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
