"truly"|"I'm truly sorry for what happened."|"verdadeiramente(advérbio)"|"Eu sinto muito de verdade pelo que aconteceu."
"trunk"|"He packed his clothes in a large trunk."|"baú(substantivo)"|"Ele guardou as roupas em um baú grande."
"trust"|"It takes time to build trust."|"confiança(substantivo)"|"Leva tempo para construir confiança."
"truth"|"Please tell me the truth."|"verdade(substantivo)"|"Por favor, me diga a verdade."
"tube"|"The toothpaste tube is almost empty."|"tubo(substantivo)"|"O tubo de pasta de dente está quase vazio."
"tumor"|"The doctor found a small tumor."|"tumor(substantivo)"|"O médico encontrou um tumor pequeno."
"tune"|"I can't get that tune out of my head."|"melodia(substantivo)"|"Não consigo tirar essa melodia da cabeça."
"tunnel"|"The train goes through a long tunnel."|"túnel(substantivo)"|"O trem passa por um túnel longo."
"turkey"|"We always eat turkey on Thanksgiving."|"peru(substantivo)"|"A gente sempre come peru no Dia de Ação de Graças."
"turn"|"It's your turn to wash the dishes."|"vez(substantivo)"|"É sua vez de lavar a louça."
"TV"|"They watch TV after dinner every night."|"televisão(substantivo)"|"Eles assistem televisão depois do jantar toda noite."
"twelve"|"There are twelve months in a year."|"doze(número)"|"Há doze meses em um ano."
"twentieth"|"Her birthday is on the twentieth of March."|"vigésimo(número)"|"O aniversário dela é no dia vinte de março."
"twenty"|"She's twenty years old."|"vinte(número)"|"Ela tem vinte anos."
"twice"|"I brush my teeth twice a day."|"duas vezes(advérbio)"|"Eu escovo os dentes duas vezes por dia."
"twin"|"She has a twin sister."|"gêmeo(substantivo)"|"Ela tem uma irmã gêmea."
"twist"|"The story had an unexpected twist at the end."|"reviravolta(substantivo)"|"A história teve uma reviravolta inesperada no final."
"two"|"I have two brothers."|"dois(número)"|"Eu tenho dois irmãos."
"two-thirds"|"Two-thirds of the students passed the test."|"dois terços(número)"|"Dois terços dos alunos passaram na prova."
"type"|"What type of music do you like?"|"tipo(substantivo)"|"Que tipo de música você gosta?"
"typical"|"This is a typical Brazilian breakfast."|"típico(adjetivo)"|"Esse é um café da manhã típico brasileiro."
"typically"|"She typically wakes up at six."|"geralmente(advérbio)"|"Ela geralmente acorda às seis."
"ugly"|"That building is really ugly."|"feio(adjetivo)"|"Aquele prédio é muito feio."
"uh"|"Uh, I'm not sure about that."|"ãh(interjeição)"|"Ãh, não tenho certeza sobre isso."
"ultimate"|"That was the ultimate test of patience."|"maior(adjetivo)"|"Esse foi o maior teste de paciência."
"ultimately"|"Ultimately, it was her decision."|"no fim das contas(advérbio)"|"No fim das contas, foi decisão dela."
"unable"|"He was unable to sleep last night."|"incapaz(adjetivo)"|"Ele não conseguiu dormir ontem à noite."
"uncertain"|"The future feels uncertain right now."|"incerto(adjetivo)"|"O futuro parece incerto agora."
"uncertainty"|"There's a lot of uncertainty about the new policy."|"incerteza(substantivo)"|"Há muita incerteza sobre a nova política."
"uncle"|"My uncle lives in Texas."|"tio(substantivo)"|"Meu tio mora no Texas."
"uncomfortable"|"This chair is really uncomfortable."|"desconfortável(adjetivo)"|"Essa cadeira é muito desconfortável."
"under"|"The cat is sleeping under the bed."|"embaixo de(preposição)"|"O gato está dormindo embaixo da cama."
"under"|"She dove under and came back up."|"por baixo(advérbio)"|"Ela mergulhou por baixo e voltou à superfície."
"undergraduate"|"She's an undergraduate at UCLA."|"estudante de graduação(substantivo)"|"Ela é estudante de graduação na UCLA."
"underlying"|"Stress is the underlying cause of his health problems."|"subjacente(adjetivo)"|"O estresse é a causa subjacente dos problemas de saúde dele."
"understanding"|"We need a better understanding of the situation."|"compreensão(substantivo)"|"Precisamos de uma melhor compreensão da situação."
"unemployment"|"Unemployment rose sharply during the recession."|"desemprego(substantivo)"|"O desemprego subiu muito durante a recessão."
"unexpected"|"The test results were completely unexpected."|"inesperado(adjetivo)"|"Os resultados do teste foram completamente inesperados."
"unfair"|"It's unfair that he got a raise and I didn't."|"injusto(adjetivo)"|"É injusto que ele tenha recebido aumento e eu não."
"unfortunately"|"Unfortunately, we missed the last bus."|"infelizmente(advérbio)"|"Infelizmente, perdemos o último ônibus."
"unhappy"|"She looked unhappy when she heard the news."|"infeliz(adjetivo)"|"Ela pareceu infeliz quando ouviu a notícia."
"uniform"|"All students must wear a uniform."|"uniforme(substantivo)"|"Todos os alunos devem usar uniforme."
"union"|"He joined the teachers' union last year."|"sindicato(substantivo)"|"Ele entrou para o sindicato dos professores no ano passado."
"unique"|"Every person's fingerprint is unique."|"único(adjetivo)"|"A impressão digital de cada pessoa é única."
"unit"|"The first unit of the course covers basic grammar."|"unidade(substantivo)"|"A primeira unidade do curso aborda gramática básica."
"United"|"They are from the United States."|"Unidos(adjetivo)"|"Eles são dos Estados Unidos."
"unity"|"The speech called for national unity."|"unidade(substantivo)"|"O discurso pediu unidade nacional."
"universal"|"Clean water is a universal human right."|"universal(adjetivo)"|"Água limpa é um direito humano universal."
"universe"|"Scientists are still exploring the universe."|"universo(substantivo)"|"Os cientistas ainda estão explorando o universo."
"university"|"She got accepted to a great university."|"universidade(substantivo)"|"Ela foi aceita em uma ótima universidade."
"unknown"|"The cause of the fire is still unknown."|"desconhecido(adjetivo)"|"A causa do incêndio ainda é desconhecida."
"unless"|"Don't leave unless I tell you to."|"a menos que(conjunção)"|"Não vá embora a menos que eu mande."
"unlike"|"Unlike her sister, she loves spicy food."|"ao contrário de(preposição)"|"Ao contrário da irmã, ela adora comida apimentada."
"unlike"|"Their personalities are completely unlike."|"diferentes(adjetivo)"|"As personalidades deles são completamente diferentes."
"unlikely"|"It's unlikely that school will be canceled."|"improvável(adjetivo)"|"É improvável que a aula seja cancelada."
"unprecedented"|"The storm caused unprecedented damage."|"sem precedentes(adjetivo)"|"A tempestade causou danos sem precedentes."
"until"|"We waited until the rain stopped."|"até que(conjunção)"|"Esperamos até que a chuva parasse."
"until"|"The store is open until nine."|"até(preposição)"|"A loja fica aberta até as nove."
"unusual"|"It's unusual for him to be late."|"incomum(adjetivo)"|"É incomum ele se atrasar."
"up"|"She stood up and left the room."|"para cima(advérbio)"|"Ela se levantou e saiu da sala."
"up"|"We walked up the stairs slowly."|"subindo(preposição)"|"Subimos as escadas devagar."
"upon"|"She knocked upon the old wooden door."|"em(preposição)"|"Ela bateu na velha porta de madeira."
"upper"|"The files are on the upper shelf."|"superior(adjetivo)"|"Os arquivos estão na prateleira superior."
"upset"|"He was really upset about losing the game."|"chateado(adjetivo)"|"Ele ficou muito chateado por ter perdido o jogo."
"upstairs"|"The bedrooms are upstairs."|"no andar de cima(advérbio)"|"Os quartos ficam no andar de cima."
"urban"|"They moved from a rural town to an urban area."|"urbano(adjetivo)"|"Eles se mudaram de uma cidade rural para uma área urbana."
"us"|"Can you help us?"|"nos/nós(pronome)"|"Você pode nos ajudar?"
"use"|"What's the use of complaining?"|"utilidade(substantivo)"|"Qual é a utilidade de reclamar?"
"used"|"I'm used to waking up early."|"acostumado(adjetivo)"|"Estou acostumado a acordar cedo."
"useful"|"This app is really useful for learning English."|"útil(adjetivo)"|"Esse aplicativo é muito útil para aprender inglês."
"user"|"The app has over a million users."|"usuário(substantivo)"|"O aplicativo tem mais de um milhão de usuários."
"usual"|"He ordered his usual coffee."|"habitual(adjetivo)"|"Ele pediu seu café de sempre."
"usually"|"I usually have breakfast at seven."|"geralmente(advérbio)"|"Geralmente tomo café da manhã às sete."
"utility"|"The utility bill was higher than expected."|"conta de serviços públicos(substantivo)"|"A conta de serviços públicos foi mais alta do que o esperado."
"vacation"|"We're going to Florida for vacation."|"férias(substantivo)"|"Vamos para a Flórida nas férias."
"vaccine"|"The nurse gave him the flu vaccine."|"vacina(substantivo)"|"A enfermeira deu a ele a vacina contra gripe."
"vacuum"|"She ran the vacuum through the whole house."|"aspirador(substantivo)"|"Ela passou o aspirador pela casa toda."
"valid"|"Your ticket is valid for 30 days."|"válido(adjetivo)"|"Seu bilhete é válido por 30 dias."
"validity"|"No one questioned the validity of his argument."|"validade(substantivo)"|"Ninguém questionou a validade do argumento dele."
"valley"|"The river runs through a narrow valley."|"vale(substantivo)"|"O rio corre por um vale estreito."
"valuable"|"That ring is very valuable."|"valioso(adjetivo)"|"Aquele anel é muito valioso."
"value"|"The value of the house has gone up."|"valor(substantivo)"|"O valor da casa subiu."
"van"|"They rented a van to move the furniture."|"van(substantivo)"|"Eles alugaram uma van para mudar os móveis."
"variable"|"Temperature is an important variable in this experiment."|"variável(substantivo)"|"A temperatura é uma variável importante nesse experimento."
"variation"|"There is some variation in price depending on the season."|"variação(substantivo)"|"Há uma variação no preço dependendo da temporada."
"variety"|"This store sells a wide variety of cheeses."|"variedade(substantivo)"|"Essa loja vende uma grande variedade de queijos."
"various"|"We talked about various topics at dinner."|"vários(adjetivo)"|"Falamos sobre vários assuntos no jantar."
"vast"|"The desert is vast and empty."|"vasto(adjetivo)"|"O deserto é vasto e vazio."
"vegetable"|"She added a vegetable to the soup."|"legume(substantivo)"|"Ela adicionou um legume à sopa."
"vehicle"|"The vehicle broke down on the highway."|"veículo(substantivo)"|"O veículo quebrou na rodovia."
"vendor"|"The vendor set up a stand on the corner."|"vendedor(substantivo)"|"O vendedor montou uma banca na esquina."
"venture"|"Starting a new business is always a risky venture."|"empreendimento(substantivo)"|"Abrir um negócio novo sempre é um empreendimento arriscado."
"verbal"|"The teacher gave a verbal warning to the student."|"verbal(adjetivo)"|"A professora deu um aviso verbal ao aluno."
"verdict"|"The jury reached a verdict after two days."|"veredicto(substantivo)"|"O júri chegou a um veredicto após dois dias."
"version"|"Have you updated to the latest version of the app?"|"versão(substantivo)"|"Você atualizou para a versão mais recente do aplicativo?"
"versus"|"It was the home team versus the visiting team."|"versus(preposição)"|"Foi o time da casa versus o time visitante."
"vertical"|"Draw a vertical line down the center of the page."|"vertical(adjetivo)"|"Trace uma linha vertical no centro da página."
"very"|"She was very tired after work."|"muito(advérbio)"|"Ela estava muito cansada depois do trabalho."
"very"|"That was the very moment everything changed."|"exato(adjetivo)"|"Aquele foi o momento exato em que tudo mudou."
"vessel"|"The vessel arrived at the port early in the morning."|"embarcação(substantivo)"|"A embarcação chegou ao porto de manhã cedo."
"veteran"|"He is a veteran of the war."|"veterano(substantivo)"|"Ele é um veterano de guerra."
"veteran"|"She is a veteran teacher with thirty years of experience."|"veterano(adjetivo)"|"Ela é uma professora veterana com trinta anos de experiência."
"via"|"We flew to New York via Miami."|"via(preposição)"|"Nós voamos para Nova York via Miami."
"victim"|"The victim was taken to the hospital immediately."|"vítima(substantivo)"|"A vítima foi levada ao hospital imediatamente."
"victory"|"The team celebrated their victory on the field."|"vitória(substantivo)"|"O time celebrou a vitória deles em campo."
"video"|"She posted a video of her cat online."|"vídeo(substantivo)"|"Ela postou um vídeo do gato dela na internet."
"view"|"The view from the top of the mountain was amazing."|"vista(substantivo)"|"A vista do topo da montanha era incrível."
"viewer"|"The show attracted millions of viewers."|"espectador(substantivo)"|"O programa atraiu milhões de espectadores."
"village"|"She grew up in a small village in the countryside."|"vila(substantivo)"|"Ela cresceu em uma pequena vila no interior."
"violation"|"Parking here is a violation of the rules."|"violação(substantivo)"|"Estacionar aqui é uma violação das regras."
"violence"|"The movie contains scenes of violence."|"violência(substantivo)"|"O filme contém cenas de violência."
"violent"|"The storm was violent and knocked down several trees."|"violento(adjetivo)"|"A tempestade foi violenta e derrubou várias árvores."
"virtual"|"The team held a virtual meeting last Friday."|"virtual(adjetivo)"|"A equipe fez uma reunião virtual na sexta passada."
"virtually"|"The project is virtually finished."|"praticamente(advérbio)"|"O projeto está praticamente concluído."
"virtue"|"Patience is a virtue that takes time to develop."|"virtude(substantivo)"|"A paciência é uma virtude que leva tempo para desenvolver."
"virus"|"My computer got a virus and lost all the files."|"vírus(substantivo)"|"Meu computador pegou um vírus e perdeu todos os arquivos."
"visible"|"The scar on his arm was clearly visible."|"visível(adjetivo)"|"A cicatriz no braço dele estava claramente visível."
"vision"|"She has a clear vision for the future of the company."|"visão(substantivo)"|"Ela tem uma visão clara para o futuro da empresa."
"visit"|"Our visit to the museum lasted three hours."|"visita(substantivo)"|"Nossa visita ao museu durou três horas."
